GHG ID No. / No d'identification de GES,Reference Year / Année de référence,Facility Name / Nom de l'installation,Facility Location / Emplacement de l'installation,Facility City or District or Municipality / Ville ou District ou Municipalité de l'installation,Facility Province or Territory / Province ou territoire de l'installation,Facility Postal Code / Code postal de l'installation,Latitude,Longitude,Facility NPRI ID / Numéro d'identification de l'INRP,Facility NAICS Code / Code SCIAN de l'installation,English Facility NAICS Code Description / Description du code SCIAN de l'installation en anglais,French Facility NAICS Code Description / Description du code SCIAN de l'installation en français,Reporting Company Legal Name / Dénomination sociale de la société déclarante,Reporting Company Trade Name / Nom commercial de la société déclarante,Reporting Company Business Number / Numéro d'entreprise de la société déclarante,DUNS Number / Numéro DUNS,Public Contact Name / Nom du responsable des renseignements au public,Public Contact Position / Poste ou Titre du responsable des renseignements au public,Public Contact Telephone / Numéro de téléphone du responsable des renseignements au public,Public Contact Extension / Poste téléphonique du responsable des renseignements au public,Public Contact Email / Adresse électronique du responsable des renseignements au public,Public Contact Mailing Address / Adresse postale du responsable des renseignements au public,Public Contact City or District or Municipality / Ville ou District ou Municipalité du responsable des renseignements au public,Public Contact Province or Territory / Province ou Territoire du responsable des renseignements au public,Public Contact Postal Code / Code postal du responsable des renseignement au public,CO2 (tonnes),CO2 (tonnes CO2e / tonnes éq. CO2),CH4 (tonnes),CH4 (tonnes CO2e / tonnes éq. CO2),N2O (tonnes),N2O (tonnes CO2e / tonnes éq. CO2),HFC-23 (tonnes), HFC-23 (tonnes CO2e / tonnes éq. CO2),HFC-32 (tonnes),HFC-32 (tonnes CO2e / tonnes éq. CO2),HFC-125 (tonnes),HFC-125 (tonnes CO2e / tonnes éq. CO2),HFC-134a (tonnes),HFC-134a (tonnes CO2e / tonnes éq. CO2),HFC-143a (tonnes),HFC-143a (tonnes CO2e / tonnes éq. CO2),HFC-152a (tonnes),HFC-152a (tonnes CO2e / tonnes éq. CO2),HFC-41 (tonnes),HFC-41 (tonnes CO2e / tonnes éq. CO2),HFC-43-10mee (tonnes),HFC-43-10mee (tonnes CO2e / tonnes éq. CO2),HFC-134 (tonnes),HFC-134 (tonnes CO2e / tonnes éq. CO2),HFC-143 (tonnes),HFC-143 (tonnes CO2e / tonnes éq. CO2),HFC-227ea (tonnes),HFC-227ea (tonnes CO2e / tonnes éq. CO2),HFC-236fa (tonnes),HFC-236fa (tonnes CO2e / tonnes éq. CO2),HFC-245ca (tonnes),HFC-245ca (tonnes CO2e / tonnes éq. CO2),HFC Total (tonnes CO2e / tonnes éq. CO2),CF4 (tonnes),CF4 (tonnes CO2e / tonnes éq. CO2),C2F6 (tonnes),C2F6 (tonnes CO2e / tonnes éq. CO2),C3F8 (tonnes),C3F8 (tonnes CO2e / tonnes éq. CO2),C4F10 (tonnes),C4F10 (tonnes CO2e / tonnes éq. CO2),C4F8 (tonnes),C4F8 (tonnes CO2e / tonnes éq. CO2),C5F12 (tonnes),C5F12 (tonnes CO2e / tonnes éq. CO2),C6F14 (tonnes),C6F14 (tonnes CO2e / tonnes éq. CO2),PFC Total (tonnes CO2e / tonnes éq. CO2),SF6 (tonnes),SF6 (tonnes CO2e / tonnes éq. CO2),Total Emissions (tonnes CO2e) / Émissions totales (tonnes éq. CO2),Monitoring or Direct Measurement / Surveillance ou mesure directe,Mass Balance / Bilan massique,Emission Factors / Facteurs d'émission,Engineering Estimates / Calculs techniques
G10254,2007,Sarnia Refinery,"1900 River Road, P.O. Box 307",Sarnia,Ontario,N7T7J3,,,3071,324110,Petroleum Refineries,Raffineries de pétrole,Suncor Energy Products Inc.,Suncor Energy Products Inc.,105073779,,Jason Vaillant,"Manager, Communications & Stakeholder Relations",5193833691,,jvaillant@suncor.com,,Sarnia,Ontario,N7T7J3,661959.39,661959.39,395.58,9889.5,9.11,2714.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674563.67,Applicable,Applicable,Applicable,Applicable
G10255,2007,Sarnia Refinery Plant,602 South Christina Street,Sarnia,Ontario,N7T7M5,,,3704,324110,Petroleum Refineries,Raffineries de pétrole,Imperial Oil,Imperial Oil,121461107,,Gordon Wong,External Relations Manager,4032372441,,gordon.wong@esso.ca,,Calgary,Alberta,T2P3M9,1442697.852,1442697.852,26.416,660.4,31.5545,9403.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452761.493,Not Applicable / Sans objet,Applicable,Applicable,Not Applicable / Sans objet
G10256,2007,Sarnia Regional Cogeneration Plant,1741 River Road,Sarnia,Ontario,N7H8H1,,,6597,221112,Fossil-Fuel Electric Power Generation,Product. d'électr. à partir de combust. fossile,TransAlta Energy Corporation,TransAlta Corporation,134252485,,Michael Lawrence,Senior Media Relations Advisor,4032677330,,michael_lawrence@transalta.com,,Calgary,Alberta,T2P2M1,1263727.508,1263727.508,90.2057,2255.1425,33.1634,9882.6932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275865.343,Not Applicable / Sans objet,Applicable,Applicable,Not Applicable / Sans objet
G10257,2007,Saskatchewan Pipeline System,Throughout Saskatchewan,Calgary,Saskatchewan,T2P3H5,,,,486210,Pipeline Transportation of Natural Gas,Transport du gaz naturel par gazoduc,Alliance Pipeline Ltd.,Alliance Pipeline Ltd.,897951380,,Nikki Kaehne,Environmental Coordinator,4035176361,,nikki.kaehne@alliance-pipeline.com,,Calgary,Alberta,T2P3H5,412190.0925,412190.0925,723.9328,18098.32,10.294,3067.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433356.0245,Not Applicable / Sans objet,Not Applicable / Sans objet,Applicable,Applicable
G10258,2007,SaskEnergy Incorporated,1777 Victoria Avenue,Regina,Saskatchewan,S4P4K5,,,,221210,Natural Gas Distribution,Distribution de gaz naturel,SaskEnergy Incorporated,SaskEnergy Incorporated,119429751,,Dave Burdeniuk,"Manager, Communications",3067779378,,dburdeniuk@saskenergy.com,,Regina,Saskatchewan,S4P4K5,10048.79,10048.79,7788.16,194704,0.2,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204812.39,Not Applicable / Sans objet,Applicable,Applicable,Applicable
G10259,2007,Saskferco Products Inc.,"2, Kalium Road",Belle Plaine,Saskatchewan,S0G0G0,,,2077,325313,Chemical Fertilizer (except Potash) Mfg.,Fabrication d'engrais chimiques (sauf potasse),Saskferco Products Inc.,Saskferco Products Inc.,122164999,,Dennis Terry,Chief Financial Officer,3065257600,,dennis.terry@saskferco.com,,Regina,Saskatchewan,S4P4B3,491020,491020,229.7,5742.5,17.8,5304.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502066.9,Not Applicable / Sans objet,Not Applicable / Sans objet,Applicable,Applicable
G10260,2007,Scotford Chemical Plant,55520 Range Road 214,Strathcona County,Alberta,T8L4A3,,,2963,325110,Petrochemical Mfg.,Fabrication de produits pétrochimiques,Shell Chemicals Canada Ltd,Shell Chemicals Canada Ltd,871253795,,Ms. Beverlee Loat,Public Affairs,7809923886,,beverlee.loat@shell.com,,Fort Saskatchewan,Alberta,T8L3T2,330265.08,330265.08,7.706,192.65,2.063,614.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331072.504,Not Applicable / Sans objet,Applicable,Applicable,Not Applicable / Sans objet
G10261,2007,Scotford Complex,55522 RR#214,Fort Saskatchewan,Alberta,T8L3T2,,,6219,221112,Fossil-Fuel Electric Power Generation,Product. d'électr. à partir de combust. fossile,Air Liquide Canada Inc.,Air Liquide Canada Inc.,100767532,,Anne Tardif,"Manager, Health and Environment",5148467768,,anne.tardif@airliquide.com,,Montréal,Quebec,H3B5E6,408111.6504,408111.6504,27.5432,688.58,10.401,3099.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411899.7284,Not Applicable / Sans objet,Not Applicable / Sans objet,Applicable,Not Applicable / Sans objet
G10262,2007,Scotford Upgrader and Upgrader Cogeneration,Upgrader SW 32-55-21-W4 Upgrader Cogeneration NW 3,Fort Saskatchewan,Alberta,T8L3T2,,,6546,211114,Non-Conventional Oil Extraction,Extract. de pétrole par méthodes non classiques,Shell Canada Energy Limited,not applicable,104829254,,Randy Provencal,Senior Communications Rep.,7809923027,,randy.provencal@Shell.com,,Fort Saskatchewan,Alberta,T8L3T2,1811231.197,1811231.197,412.4372,10310.93,35.8978,10697.5444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832239.671,Not Applicable / Sans objet,Not Applicable / Sans objet,Applicable,Not Applicable / Sans objet
G10263,2007,SFK Pâte,"4000, chemin St-Eusèbe",St-Félicien,Quebec,G8K2R6,,,3242,322112,Chemical Pulp Mills,Usines de pâte chimique,SFK Pâte S.E.N.C.,SFK Pâte,144520178,,Marcoux Daniel,Directeur général,4186798585,4107,daniel.marcoux@sfk.ca,,St-Félicien,Quebec,G8K2R6,94235.55,94235.55,302.015,7550.375,34.185,10187.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111973.055,Applicable,Not Applicable / Sans objet,Applicable,Applicable
G10264,2007,Shand Power Station,"S3 & 4, T2, R7 West of 2nd",Estevan,Saskatchewan,S4A2K9,,,2083,221112,Fossil-Fuel Electric Power Generation,Product. d'électr. à partir de combust. fossile,Saskatchewan Power Corporation,SaskPower,119429678,,Timothy Zulkoski,"Supervisor, Emissions Planning",3065663227,,tzulkoski@saskpower.com,,Regina,Saskatchewan,S4P0S1,2212434,2212434,32.2,805,50.6,15078.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2228317.8,Applicable,Applicable,Applicable,Applicable
G10265,2007,Sheerness Generating Station,"Section 32, Township 28, Range 13, West of the 4th Meridian",Hanna,Alberta,T0J1P0,,,1036,221112,Fossil-Fuel Electric Power Generation,Product. d'électr. à partir de combust. fossile,Alberta Power (2000) Ltd.,ATCO Power,865890198,,Jim Hackett,"Manager, Health, Safety and Environment",4032096911,,jim.hackett@atcopower.com,,Calgary,Alberta,T2R1P3,5852534.212,5852534.212,61.0909,1527.2725,88.002,26224.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5880286.08,Not Applicable / Sans objet,Applicable,Applicable,Applicable
G10266,2007,Shell Burnt Timber Gas Plant,10-13-30-7-W5M,Sundre,Alberta,T0M1X0,,,2781,211113,Conventional Oil & Gas Extraction,Extract. pétrole & gaz par méthodes classiques,Shell Canada Limited,not applicable,104829254,,Darren Mason,Staff Environmental Engineer,4036912143,,darren.mason@shell.com,,Calgary,Alberta,T2P2H5,164273.7731,164273.7731,57.1856,1429.64,1.0674,318.0852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166021.4983,Not Applicable / Sans objet,Applicable,Applicable,Not Applicable / Sans objet
G10267,2007,Shell Caroline Complex,12-35-34-6 W5M,Caroline,Alberta,T0M0M0,,,2120,211113,Conventional Oil & Gas Extraction,Extract. pétrole & gaz par méthodes classiques,Shell Canada Limited,not applicable,104829254,,Darren Mason,Staff Environmental Engineer,4036912143,,darren.mason@shell.com,,Calgary,Alberta,T2P2H5,499917.5327,499917.5327,172.6578,4316.445,3.8245,1139.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505373.6787,Applicable,Applicable,Applicable,Applicable
G10268,2007,Shell Jumping Pound Gas Plant,"NW1/4 13-25-5 W5M, SW1/4 24-25-5 W5M",Calgary,Alberta,T2P4V8,,,2119,211113,Conventional Oil & Gas Extraction,Extract. pétrole & gaz par méthodes classiques,Shell Canada Limited,not applicable,104829254,,Darren Mason,Staff Environmental Engineer,4036912143,,darren.mason@shell.com,,Calgary,Alberta,T2P2H5,275564.1262,275564.1262,272.9476,6823.69,2.5844,770.1512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283157.9674,Not Applicable / Sans objet,Applicable,Not Applicable / Sans objet,Not Applicable / Sans objet
G10269,2007,Shell Scotford Refinery,"TWP 55, RGE 21, W4M: SE 31 and SE 32, NE30, NW29,",Fort Saskatchewan,Alberta,T8L3T2,,,2960,324110,Petroleum Refineries,Raffineries de pétrole,Shell Canada Products,Shell Canada Products,137400032,,Yolanta Leszczynski,Sustainable Development and Regulatory Coordinator,7809923972,,Yolanta.Leszczynski@Shell.com,,Fort Saskatchewan,Alberta,T8L3T2,1023994.247,1023994.247,280.2652,7006.63,8.0451,2397.4398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033398.316,Not Applicable / Sans objet,Not Applicable / Sans objet,Not Applicable / Sans objet,Applicable
G10270,2007,Silicium Bécancour inc.,6500 Yvon Trudeau,Bécancour,Quebec,G9H2V8,,,5582,331110,Iron & Steel Mills & Ferro-Alloy Mfg.,Sidérurgie,Silicium Bécancour inc.,Silicium Bécancour inc.,104881412,,René Boisvert,Président,8192946000,256,rboisvert@silbec.com,,Bécancour,Quebec,G9H2V8,140047.441,140047.441,683.272,17081.8,143.941,42894.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200023.659,Not Applicable / Sans objet,Applicable,Applicable,Not Applicable / Sans objet
G10271,2007,"Koch Fertilizer Canada, Ltd.",1400 17th Street East,Brandon,Manitoba,R7A7C4,,,2515,325313,Chemical Fertilizer (except Potash) Mfg.,Fabrication d'engrais chimiques (sauf potasse),"Koch Fertilizer Canada, Ltd.","Koch Fertilizer Canada, Ltd.",104867544,,Rodi Sveistrup,Environment Leader,2047292981,,rodi.sveistrup@kochind.com,,Brandon,Manitoba,R7A7C4,632963,632963,1845.15,46128.75,200.95,59883.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738974.85,Not Applicable / Sans objet,Applicable,Applicable,Not Applicable / Sans objet
G10273,2007,St. Marys Cement Bowmanville,400 Waverley Road South,Bowmanville,Ontario,L1C3K3,,,5841,327310,Cement Mfg.,Fabrication de ciment,St. Marys Cement Inc.,St. Marys Cement Inc.,885656942,,Ruben Plaza,Environmental Manager,9056233341,242,jrplaza@vcsmc.com,,Bowmanville,Ontario,L1C3K3,1357987,1357987,,,2.49,742.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358729.02,Not Applicable / Sans objet,Applicable,Applicable,Not Applicable / Sans objet
G10274,2007,St. Marys Cement Inc. plant in St. Marys,"585 Water Street South, PO box 1000 St Marys, ON N",St. Marys,Ontario,N4X1B6,,,5871,327310,Cement Mfg.,Fabrication de ciment,St. Marys Cement Inc.,St. Marys Cement Inc. plant in St. Marys,885656942,,Julio  Folhadella,OPERATION MANAGER,5192841020,376,Folhadella@vcsmc.com,,ST MARYS,Ontario,N4X1B6,424900,424900,,,1.34,399.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425299.32,Not Applicable / Sans objet,Applicable,Applicable,Not Applicable / Sans objet
G10275,2007,U. S. Steel Canada Hamilton Works (formerly Stelco Hamilton),386 Wilcox St,Hamilton,Ontario,L8N3T1,,,2984,331110,Iron & Steel Mills & Ferro-Alloy Mfg.,Sidérurgie,Stelco Inc,Stelco Inc,622768581,,Andrew Sebestyen,Sr Specialist Environmental,9055282511,2547,andrew.sebestyen@stelco.ca,,Hamilton,Ontario,L8N3T1,3265658,3265658,19.2919,482.2975,20.8838,6223.3724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3272363.67,Applicable,Applicable,Applicable,Applicable
G10276,2007,Lake Erie Works,2330 Regional Rd. #3,Haldimand County,Ontario,N0A1L0,,,3855,331110,Iron & Steel Mills & Ferro-Alloy Mfg.,Sidérurgie,US Steel Canada Inc.,US Steel Canada Inc.,105011837,,John Benson,Environmental Coordinator,5195874541,5189,John.Benson@lakeeriesteel.ca,,Haldimand County,Ontario,N0A1L0,3106972,3106972,6,150,5,1490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3108612,Not Applicable / Sans objet,Not Applicable / Sans objet,Applicable,Not Applicable / Sans objet
G10277,2007,Strachan GP,11-35-37-9W5M P.O. Box 2000,Rocky Mountain House,Alberta,T4T1B5,,,1374,211113,Conventional Oil & Gas Extraction,Extract. pétrole & gaz par méthodes classiques,Keyera Energy,Keyera Energy,878885227,,Rod Sikora,Manager Environment,4032058335,,rod_sikora@keyera.com,,Calgary,Alberta,T2P3N4,263848.427,263848.427,414.1519,10353.7975,8.13,2422.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276624.9645,Applicable,Applicable,Applicable,Applicable
G10278,2007,Strathcona Refinery,Highway 16A & 34 Street,Edmonton,Alberta,T6P1X7,,,3707,324110,Petroleum Refineries,Raffineries de pétrole,Imperial Oil Limited,Imperial Oil Limited,121461107,,Susan Nakagawa,External Relations Manager,4032372710,,susan.j.nakagawa@esso.ca,,Calgary,Alberta,T2P3M9,1529748.292,1529748.292,104.491,2612.275,34.47,10272.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542632.627,Not Applicable / Sans objet,Not Applicable / Sans objet,Applicable,Applicable
G10279,2007,Summit Road Landfill,3000 Summit Road,Winnipeg,Manitoba,R2Y2M1,,,,562210,Waste Treatment & Disposal,Traitement & élimination des déchets,"City of Winnipeg, Water & Waste Department",Water & Waste Department,121682967,,"Trevor Sims, P.Eng.",Planning & Environmental Engineer,2049865351,,tsims@winnipeg.ca,,Winnipeg,Manitoba,R3E3S8,,,5315,132875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132875,Not Applicable / Sans objet,Not Applicable / Sans objet,Applicable,Applicable
G10280,2007,Suncor Energy Inc.  Oil Sands,"Townships 91-93, Ranges 7-11 West of the 4th Merid",22 km NE of Fort McMurray,Alberta,T9H3E3,,,2230,211114,Non-Conventional Oil Extraction,Extract. de pétrole par méthodes non classiques,Suncor Energy Inc.  Oil Sands,N/A,121562144,, ,Suncor Corporate Office,,,info@suncor.com,,Calgary,Alberta,T2P2V5,8800097.673,8800097.673,17176.514,429412.85,324.6199,96736.7302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9326247.253,Applicable,Applicable,Applicable,Applicable
G10281,2007,SUNDANCE THERMAL ELECTRIC POWER GENERATING PLANT ,"17, 20-T20-R52 W5M, Site 4, Box 1, R.R. 1",Duffield,Alberta,T0E0N0,,,2284,221112,Fossil-Fuel Electric Power Generation,Product. d'électr. à partir de combust. fossile,Transalta Utilities Corporation,Transalta Corporation,105344832,,Michael Lawrence,Senior Media Relations Advisor,4032677330,,michael_lawrence@transalta.com,,Calgary,Alberta,T2P2M1,15281608.6,15281608.6,176.3736,4409.34,350.7421,104521.1458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15390539.09,Not Applicable / Sans objet,Not Applicable / Sans objet,Applicable,Applicable
G10283,2007,Terra International (Canada) Inc - Courtright Plant,161 Bickford Line,Courtright,Ontario,N0N1H0,,,2233,325313,Chemical Fertilizer (except Potash) Mfg.,Fabrication d'engrais chimiques (sauf potasse),Terra International (Canada) Inc.,Terra Inernational (Canada) Inc.,134883362,,Eric Kelly,Manager-Reliability and Regula,5198672739,1237,ekelly@terraindustries.com,,Courtright/St.Clair Township,Ontario,N0N1H0,444846,444846,3.103,77.575,72.02,21461.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466385.535,Applicable,Applicable,Applicable,Applicable
G10284,2007,Terra Nova,46 degrees 28.54 minutes North 48 degrees 28.84 mi,St. John's,Newfoundland and Labrador,A1C1B6,,,17631,211113,Conventional Oil & Gas Extraction,Extract. pétrole & gaz par méthodes classiques,Petro-Canada,Petro-Canada,870672078,,Kathryn Scales,Senior Environmental Advisor,4032966033,,airissues@petro-canada.ca,,Calgary,Alberta,T2P3E3,698417.2,698417.2,2037.32,50933,34.84,10382.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759732.52,Not Applicable / Sans objet,Applicable,Applicable,Not Applicable / Sans objet
G10285,2007,Terrace Bay Facility,21 Mill Road,Terrace Bay,Ontario,P0T2W0,,,2607,322112,Chemical Pulp Mills,Usines de pâte chimique,Terrace Bay Pulp Inc.,Terrace Bay Pulp Inc.,854715729,,Leon Kennedy,Environmental Coordinator,8078259902,,leon.kennedy@tbpi.ca,,Terrace Bay,Ontario,P0T2W0,187927.474,187927.474,14.11,352.75,7.099,2115.502,0.0006,8.88,,,0.0007,2.45,0.0015,2.145,,,,,,,,,,,,,,,,,,,13.475,,,,,,,,,,,,,,,,,,190409.201,Not Applicable / Sans objet,Not Applicable / Sans objet,Not Applicable / Sans objet,Applicable
G10287,2007,Thunder Bay Generating Station,"920 108th Ave. PO Box 10250,",Thunder Bay,Ontario,P7B6T7,,,3048,221112,Fossil-Fuel Electric Power Generation,Product. d'électr. à partir de combust. fossile,Ontario Power Generation Inc.,Ontario Power Generation Inc.,878664226,,Jane Todd,Program Manager  Northwest Fossil,8076256434,,jane.todd@opg.com,,Thunder Bay,Ontario,P7B6T7,707217,707217,4,100,17,5066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712383,Applicable,Applicable,Applicable,Applicable
G10288,2007,"Timminco Metals, Haley Plant",962 Magnesium Road,Haley,Ontario,K0J1Y0,,,4419,331410,Non-Ferrous (except Al) Smelting & Refining,Fonte & affinage métaux non ferreux (sauf Al),Timminco Limited,Timminco Metals,105289094,,Dean Hartwick,Plant Manager,6134323621,2274,dhartwick@timminco.com,,Haley,Ontario,K0J1Y0,1891.694,1891.694,0.029,0.725,0.03,8.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.588,287006.4,288907.759,Applicable,Not Applicable / Sans objet,Applicable,Not Applicable / Sans objet
G10289,2007,Trail Operations,25 Aldridge Avenue,Trail,British Columbia,V1R4L8,,,3802,331410,Non-Ferrous (except Al) Smelting & Refining,Fonte & affinage métaux non ferreux (sauf Al),Teck Cominco Metals Ltd.,Teck Cominco Metals Ltd.,101063576,,Darin Cooper,"Manager, EHS",2503644308,,darin.cooper@teckcominco.com,,Trail,British Columbia,V1R4L8,343222,343222,4.07,101.75,117.63,35053.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378377.49,Applicable,Applicable,Applicable,Applicable
G10290,2007,TransGas Limited,1777 Victoria Avenue,Regina,Saskatchewan,S4P4K5,,,,486210,Pipeline Transportation of Natural Gas,Transport du gaz naturel par gazoduc,TransGas Limited,TransGas Limited,122247638,,Dave Burdeniuk,"Manager, Communications",3067779378,,dburdeniuk@saskenergy.com,,Regina,Saskatchewan,S4P4K5,121341.44,121341.44,15660.74,391518.5,27.6,8224.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521084.74,Not Applicable / Sans objet,Applicable,Applicable,Applicable
G10291,2007,Trenton Generating Station,1 Power Plant Road,Trenton,Nova Scotia,B0K1X0,,,3996,221112,Fossil-Fuel Electric Power Generation,Product. d'électr. à partir de combust. fossile,Nova Scotia Power Incorporated,Nova Scotia Power Incorporated,119314938,,Margaret Murphy,Manager Public Affairs,9024286436,,margaret.murphy@nspower.ca,,Halifax,Nova Scotia,B3J2W5,2244495,2244495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2244495,Applicable,Applicable,Applicable,Applicable
G10292,2007,Tufts Cove Generating Station,315 Windmill Road,Dartmouth,Nova Scotia,B3J2W5,,,3998,221112,Fossil-Fuel Electric Power Generation,Product. d'électr. à partir de combust. fossile,Nova Scotia Power Incorporated,Nova Scotia Power Incorporated,119314938,,Margaret Murphy,Manager Public Affairs,9024286436,,margaret.murphy@nspower.ca,,Halifax,Nova Scotia,B3J2W5,975022,975022,19.12,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975500,Applicable,Applicable,Applicable,Not Applicable / Sans objet
G10293,2007,Tunis Power Plant,"Highway 11 North, Potter Road, RR#1",Tunis,Ontario,P0N1J0,,,10407,221112,Fossil-Fuel Electric Power Generation,Product. d'électr. à partir de combust. fossile,EPCOR Regional Power Services Limited Partnership,EPCOR,836938944,,Andrea Minarchi,Environmental Analyst,7804123631,,aminarchi@epcor.ca,,Edmonton,Alberta,T5J3B1,120004.7753,120004.7753,9.5104,237.76,3.3,983.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121225.9353,Not Applicable / Sans objet,Applicable,Applicable,Not Applicable / Sans objet
G10294,2007,UPM Kymmene Miramichi Inc.,"345 Curtis Road, P.O. Box 5040,",Miramichi,New Brunswick,E1V3N3,,,1617,322121,Paper (except Newsprint) Mills,Usines de papier (sauf papier journal),UPM Kymmene Miramichi Inc.,UPM,103710851,,Philippe Riebel,Environmental Director - North America,5066273727,5240,philippe.riebel@upm-kymmene.com,,Miramichi,New Brunswick,E1V3N3,142513.27,142513.27,1172.899,29322.475,15.206,4531.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176367.133,Applicable,Not Applicable / Sans objet,Applicable,Not Applicable / Sans objet
G10295,2007,Usine Alma,3000 rue des Pins Ouest,Alma,Quebec,G8B5W2,,,5510,331313,Primary Production of Alumina & Aluminum,Production primaire d'alumine & d'aluminium,Rio Tinto Alcan inc,Usine Alma,100119213,,Richard Goulet,Coordonnateur des communications environnementales,4186994107,,richard.goulet@alcan.com,,Jonquière,Quebec,G7S2Z1,704165,704165,1.935,48.375,0.869,258.962,0,0,0,0,0,0,0.04,57.2,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,57.2,9.375,69281.25,0.953,11626.6,0,0,0,0,0,0,0,0,0,0,80907.85,0,0,785437.387,Applicable,Not Applicable / Sans objet,Applicable,Applicable
G10296,2007,Usine Arvida,1955 boulevard Mellon,Saguenay,Quebec,G7S4L2,,,3406,331313,Primary Production of Alumina & Aluminum,Production primaire d'alumine & d'aluminium,Rio Tinto Alcan ; 1188 Sherbrooke Ouest Montréal H3A 3G2,Rio Tinto Alcan - Usine  Arvida,100119213,,Richard Goulet,Coordonnateur des communications environnementales,4186994107,,richard.goulet@alcan.com,,Saguenay,Quebec,G7S2Z1,366074,366074,1.072,26.8,0.821,244.658,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.48,365657.2,9.577,116839.4,0,0,0,0,0,0,0,0,0,0,482496.6,0,0,848842.058,Not Applicable / Sans objet,Applicable,Applicable,Not Applicable / Sans objet
G10297,2007,Rio Tinto Alcan-Usine Beauharnois,40 rue de l'Industrie,Melocheville,Quebec,J6N1W5,,,4808,331313,Primary Production of Alumina & Aluminum,Production primaire d'alumine & d'aluminium,Rio Tinto Alcan-Usine Beauharnois,Rio Tinto Alcan-Usine Beauharnois,100119213,,Margo Tapp,Chef de l'information,4186994045,,,,Jonquière,Quebec,,97008,97008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.207,68039.73,0.474,5782.8,,,,,,,,,,,73822.53,,,170830.53,Not Applicable / Sans objet,Applicable,Applicable,Not Applicable / Sans objet
