user_id,signup_date,country,device,acquisition_channel,age_band,player_type_seed
U04124,2026-01-16,United Kingdom,Android,referral,45-54,competitive
U04125,2026-02-17,United States,Android,organic,45-54,casual
U04126,2026-01-31,India,iOS,referral,25-34,casual
U04127,2026-01-03,Brazil,iOS,organic,25-34,casual
U04128,2026-01-06,Germany,Web,paid_social,45-54,casual
U04129,2026-02-02,United States,iOS,organic,25-34,casual
U04130,2026-01-26,Brazil,Android,organic,18-24,collector
U04131,2026-01-01,Brazil,Android,organic,18-24,casual
U04132,2026-02-25,United States,Android,organic,18-24,casual
U04133,2026-02-13,India,iOS,organic,35-44,collector
U04134,2026-01-31,Germany,iOS,organic,35-44,collector
U04135,2026-03-01,Japan,Android,paid_social,25-34,casual
U04136,2026-02-28,United States,Android,paid_social,18-24,casual
U04137,2026-02-28,United States,Android,influencer,18-24,competitive
U04138,2026-01-16,Brazil,Android,store_feature,35-44,collector
U04139,2026-02-22,Japan,Web,organic,45-54,competitive
U04140,2026-01-31,Canada,Web,paid_social,25-34,casual
U04141,2026-02-13,United States,Android,paid_social,35-44,competitive
U04142,2026-02-21,Japan,iOS,paid_social,25-34,competitive
U04143,2026-01-10,United States,iOS,paid_social,25-34,casual
U04144,2026-01-27,Canada,Android,referral,25-34,casual
U04145,2026-01-08,Germany,Android,referral,18-24,collector
U04146,2026-01-17,United States,iOS,paid_social,25-34,competitive
U04147,2026-01-25,United States,Android,referral,45-54,casual
U04148,2026-02-21,United States,iOS,organic,18-24,competitive
U04149,2026-02-21,India,iOS,store_feature,25-34,competitive
U04150,2026-01-24,Canada,Android,influencer,45-54,casual
U04151,2026-01-20,Brazil,Android,organic,35-44,casual
U04152,2026-02-01,India,Android,store_feature,25-34,casual
U04153,2026-02-24,Brazil,Android,store_feature,18-24,collector
U04154,2026-02-28,United Kingdom,Android,paid_social,45-54,casual
U04155,2026-01-14,United Kingdom,iOS,organic,18-24,competitive
U04156,2026-01-12,Canada,Android,store_feature,25-34,casual
U04157,2026-02-12,Germany,iOS,paid_social,18-24,collector
U04158,2026-01-19,India,Android,organic,25-34,collector
U04159,2026-01-12,Japan,iOS,referral,35-44,collector
U04160,2026-01-02,United Kingdom,Web,paid_social,45-54,collector
U04161,2026-01-25,Canada,Android,organic,25-34,casual
U04162,2026-01-24,India,iOS,influencer,55+,casual
U04163,2026-02-03,United States,iOS,organic,25-34,casual
U04164,2026-01-13,Japan,iOS,paid_social,35-44,competitive
U04165,2026-02-12,United States,Android,referral,18-24,casual
U04166,2026-02-10,Brazil,Android,organic,18-24,casual
U04167,2026-01-28,Japan,Android,referral,25-34,casual
U04168,2026-01-11,United Kingdom,Web,referral,35-44,competitive
U04169,2026-01-31,United States,Android,paid_social,18-24,casual
U04170,2026-02-10,Japan,Android,paid_social,25-34,casual
U04171,2026-01-23,Canada,Android,influencer,25-34,competitive
U04172,2026-01-16,Canada,Android,influencer,25-34,casual
U04173,2026-01-31,United Kingdom,Android,organic,18-24,collector
U04174,2026-01-22,United Kingdom,Android,paid_social,18-24,competitive
U04175,2026-01-25,Brazil,iOS,paid_social,25-34,competitive
U04176,2026-01-21,United States,iOS,influencer,45-54,casual
U04177,2026-01-19,United Kingdom,iOS,store_feature,35-44,casual
U04178,2026-02-13,India,Web,paid_social,18-24,competitive
U04179,2026-01-28,United States,Android,influencer,18-24,casual
U04180,2026-01-28,United Kingdom,iOS,paid_social,25-34,competitive
U04181,2026-02-09,Brazil,iOS,organic,25-34,collector
U04182,2026-01-22,India,Android,paid_social,45-54,casual
U04183,2026-01-07,Germany,Web,paid_social,25-34,competitive
U04184,2026-02-21,Japan,Web,referral,45-54,casual
U04185,2026-01-04,United States,Android,paid_social,18-24,casual
U04186,2026-02-04,Canada,Android,store_feature,55+,casual
U04187,2026-01-16,India,iOS,influencer,35-44,competitive
U04188,2026-01-13,India,iOS,organic,35-44,collector
U04189,2026-01-03,Germany,Android,paid_social,55+,casual
U04190,2026-02-24,United Kingdom,Android,referral,25-34,competitive
U04191,2026-01-26,United Kingdom,iOS,organic,18-24,casual
U04192,2026-01-21,United States,Android,store_feature,25-34,casual
U04193,2026-02-14,India,iOS,paid_social,35-44,competitive
U04194,2026-01-03,Japan,iOS,organic,45-54,competitive
U04195,2026-02-03,United Kingdom,iOS,store_feature,25-34,competitive
U04196,2026-01-30,United States,Android,paid_social,35-44,collector
U04197,2026-02-03,Canada,Android,organic,18-24,casual
U04198,2026-01-08,United States,Android,organic,18-24,casual
U04199,2026-02-27,Brazil,Android,store_feature,25-34,casual
U04200,2026-01-15,Germany,Android,influencer,25-34,competitive
U04201,2026-02-10,United States,iOS,paid_social,18-24,casual
U04202,2026-02-14,Germany,Android,organic,35-44,casual
U04203,2026-01-21,India,iOS,organic,25-34,competitive
U04204,2026-01-08,United States,Android,referral,25-34,casual
U04205,2026-01-18,United Kingdom,iOS,paid_social,18-24,competitive
U04206,2026-02-18,United Kingdom,Android,paid_social,18-24,collector
U04207,2026-02-24,United States,Android,organic,35-44,casual
U04208,2026-02-26,United Kingdom,iOS,paid_social,45-54,casual
U04209,2026-01-14,Germany,Android,referral,18-24,collector
U04210,2026-02-06,United States,Android,paid_social,35-44,competitive
U04211,2026-01-10,United States,Android,organic,35-44,casual
U04212,2026-02-12,Japan,iOS,paid_social,35-44,competitive
U04213,2026-01-25,Canada,iOS,paid_social,25-34,casual
U04214,2026-02-12,Germany,iOS,paid_social,25-34,competitive
U04215,2026-02-11,Germany,Android,organic,35-44,competitive
U04216,2026-03-01,Japan,Web,organic,25-34,casual
U04217,2026-01-30,Brazil,iOS,paid_social,18-24,competitive
U04218,2026-01-21,Japan,Android,organic,25-34,casual
U04219,2026-02-01,Germany,Android,referral,25-34,collector
U04220,2026-01-10,United Kingdom,Web,paid_social,25-34,competitive
U04221,2026-01-07,Canada,iOS,organic,45-54,collector
U04222,2026-02-01,Canada,Android,referral,25-34,casual
U04223,2026-02-19,Canada,Android,paid_social,25-34,casual
U04224,2026-02-01,United States,iOS,organic,55+,casual
U04225,2026-02-16,United Kingdom,iOS,store_feature,18-24,casual
U04226,2026-01-11,Canada,iOS,paid_social,18-24,casual
U04227,2026-01-27,United States,Android,influencer,45-54,competitive
U04228,2026-02-06,United States,Android,organic,55+,casual
U04229,2026-01-21,Brazil,Android,store_feature,35-44,collector
U04230,2026-01-01,Germany,iOS,store_feature,25-34,casual
U04231,2026-01-05,Japan,Web,organic,25-34,casual
U04232,2026-02-25,Germany,iOS,paid_social,45-54,competitive
U04233,2026-02-06,Japan,Web,referral,45-54,casual
U04234,2026-01-16,Japan,iOS,paid_social,18-24,competitive
U04235,2026-01-16,United States,Android,paid_social,45-54,competitive
U04236,2026-01-03,India,Web,influencer,35-44,competitive
U04237,2026-02-26,United States,Android,referral,18-24,competitive
U04238,2026-01-07,Germany,Android,influencer,18-24,competitive
U04239,2026-02-15,Japan,iOS,store_feature,18-24,collector
U04240,2026-01-15,Canada,Android,store_feature,55+,casual
U04241,2026-01-21,Germany,Android,referral,25-34,casual
U04242,2026-01-17,Canada,Android,referral,35-44,competitive
U04243,2026-02-19,United States,Web,influencer,18-24,casual
U04244,2026-01-02,United States,iOS,paid_social,35-44,casual
U04245,2026-01-22,United States,iOS,organic,25-34,competitive
U04246,2026-01-17,United States,Web,paid_social,45-54,casual
U04247,2026-01-17,Germany,iOS,organic,25-34,casual
U04248,2026-01-12,United Kingdom,iOS,influencer,35-44,competitive
U04249,2026-02-24,United Kingdom,iOS,referral,35-44,casual
U04250,2026-01-23,Brazil,Android,paid_social,25-34,casual
U04251,2026-01-26,United States,Web,organic,55+,competitive
U04252,2026-01-24,United States,iOS,paid_social,25-34,competitive
U04253,2026-02-28,Japan,Android,paid_social,45-54,competitive
U04254,2026-01-21,India,Android,referral,18-24,casual
U04255,2026-01-21,United Kingdom,Android,paid_social,35-44,casual
U04256,2026-01-20,United States,Android,paid_social,45-54,competitive
U04257,2026-01-20,Japan,Web,organic,45-54,casual
U04258,2026-01-06,India,iOS,paid_social,25-34,collector
U04259,2026-02-06,Canada,iOS,paid_social,25-34,competitive
U04260,2026-01-02,United States,Android,store_feature,35-44,casual
U04261,2026-01-14,United States,Android,influencer,25-34,competitive
U04262,2026-01-13,Germany,Android,referral,45-54,collector
U04263,2026-01-18,India,iOS,organic,18-24,collector
U04264,2026-02-15,Brazil,iOS,organic,18-24,competitive
U04265,2026-02-05,Canada,Web,influencer,35-44,casual
U04266,2026-03-01,Brazil,iOS,influencer,25-34,competitive
U04267,2026-01-22,Japan,Android,organic,25-34,competitive
U04268,2026-02-25,United Kingdom,Android,referral,25-34,competitive
U04269,2026-01-03,Japan,iOS,paid_social,55+,casual
U04270,2026-01-31,Canada,iOS,organic,25-34,collector
U04271,2026-02-17,Canada,iOS,influencer,55+,casual
U04272,2026-02-01,Germany,Android,influencer,25-34,casual
U04273,2026-02-25,United Kingdom,iOS,influencer,25-34,casual
U04274,2026-01-19,India,Android,organic,18-24,casual
U04275,2026-01-02,United Kingdom,iOS,paid_social,25-34,casual
U04276,2026-02-16,Canada,iOS,influencer,18-24,casual
U04277,2026-01-05,Canada,iOS,referral,18-24,casual
U04278,2026-02-15,Germany,iOS,paid_social,25-34,casual
U04279,2026-02-14,Canada,iOS,paid_social,35-44,casual
U04280,2026-02-20,Brazil,Web,organic,25-34,casual
U04281,2026-01-29,Canada,iOS,paid_social,25-34,casual
U04282,2026-02-23,Canada,Android,store_feature,25-34,casual
U04283,2026-01-11,Germany,Android,organic,25-34,casual
U04284,2026-01-27,United States,Android,organic,35-44,competitive
U04285,2026-01-08,Brazil,Android,paid_social,35-44,casual
U04286,2026-02-16,United Kingdom,iOS,paid_social,45-54,competitive
U04287,2026-02-12,United Kingdom,Android,paid_social,18-24,casual
U04288,2026-02-18,Brazil,iOS,organic,25-34,casual
U04289,2026-02-15,Brazil,Android,referral,45-54,casual
U04290,2026-01-19,Japan,iOS,organic,55+,casual
U04291,2026-01-05,Canada,Android,referral,25-34,competitive
U04292,2026-02-25,Canada,Android,paid_social,25-34,competitive
U04293,2026-01-30,Brazil,Android,paid_social,35-44,competitive
U04294,2026-01-06,Germany,iOS,paid_social,55+,casual
U04295,2026-02-25,Germany,Android,referral,25-34,casual
U04296,2026-03-01,Germany,Android,paid_social,18-24,collector
U04297,2026-01-27,Japan,Android,paid_social,45-54,casual
U04298,2026-02-16,United States,iOS,paid_social,35-44,casual
U04299,2026-01-03,Germany,iOS,paid_social,18-24,casual
U04300,2026-01-06,United States,iOS,paid_social,25-34,collector
U04301,2026-01-17,Canada,Android,paid_social,25-34,collector
U04302,2026-02-09,Brazil,iOS,paid_social,35-44,casual
U04303,2026-01-09,United Kingdom,Android,organic,35-44,casual
U04304,2026-01-03,Canada,Android,referral,18-24,competitive
U04305,2026-02-10,India,Android,organic,18-24,casual
U04306,2026-02-16,Japan,Android,influencer,35-44,casual
U04307,2026-02-14,United Kingdom,Android,referral,18-24,casual
U04308,2026-02-17,India,Android,organic,25-34,casual
U04309,2026-02-18,United Kingdom,iOS,referral,25-34,casual
U04310,2026-02-06,Japan,Android,paid_social,25-34,competitive
U04311,2026-02-01,United States,Web,influencer,35-44,competitive
U04312,2026-02-21,United States,Android,influencer,18-24,competitive
U04313,2026-01-21,Canada,Web,store_feature,35-44,casual
U04314,2026-01-06,United States,Web,paid_social,35-44,casual
U04315,2026-02-15,United Kingdom,Android,influencer,25-34,collector
U04316,2026-01-17,United States,Android,referral,45-54,casual
U04317,2026-02-28,Germany,Android,store_feature,18-24,casual
U04318,2026-01-25,United States,iOS,organic,35-44,casual
U04319,2026-02-21,United States,iOS,influencer,18-24,casual
U04320,2026-01-03,India,Android,referral,55+,casual
U04321,2026-02-09,Brazil,Android,organic,18-24,casual
U04322,2026-01-27,India,iOS,influencer,25-34,competitive
U04323,2026-01-28,United Kingdom,Android,referral,18-24,casual
U04324,2026-01-16,United States,Android,influencer,25-34,competitive
U04325,2026-02-28,Germany,Android,organic,18-24,competitive
U04326,2026-01-24,Germany,iOS,paid_social,18-24,casual
U04327,2026-02-21,United States,Android,referral,18-24,competitive
U04328,2026-01-26,Japan,iOS,organic,18-24,collector
U04329,2026-01-03,Germany,iOS,store_feature,35-44,casual
U04330,2026-02-22,Brazil,iOS,referral,25-34,competitive
U04331,2026-01-12,United Kingdom,iOS,organic,18-24,competitive
U04332,2026-01-17,Germany,iOS,referral,45-54,competitive
U04333,2026-02-21,United States,Android,organic,35-44,casual
U04334,2026-02-23,India,Android,store_feature,25-34,casual
U04335,2026-02-25,Canada,iOS,store_feature,25-34,casual
U04336,2026-01-26,United States,Web,paid_social,25-34,casual
U04337,2026-02-15,United States,Android,paid_social,25-34,casual
U04338,2026-01-20,Germany,Web,paid_social,45-54,collector
U04339,2026-02-14,India,Android,paid_social,25-34,casual
U04340,2026-01-31,India,iOS,store_feature,55+,casual
U04341,2026-01-04,Brazil,Web,organic,35-44,casual
U04342,2026-01-26,India,Web,paid_social,55+,casual
U04343,2026-01-29,Brazil,Android,organic,25-34,competitive
U04344,2026-01-16,Canada,Android,referral,35-44,competitive
U04345,2026-01-23,Germany,Android,store_feature,35-44,casual
U04346,2026-01-31,United States,Android,organic,35-44,casual
U04347,2026-01-03,United States,Android,organic,18-24,casual
U04348,2026-01-10,Canada,Android,organic,18-24,collector
U04349,2026-02-16,United States,iOS,organic,18-24,casual
U04350,2026-01-22,India,iOS,paid_social,25-34,casual
U04351,2026-02-06,India,iOS,store_feature,45-54,casual
U04352,2026-02-03,Canada,iOS,paid_social,35-44,casual
U04353,2026-02-03,Brazil,iOS,organic,18-24,casual
U04354,2026-01-25,Canada,Web,referral,25-34,collector
U04355,2026-01-29,United States,iOS,store_feature,18-24,casual
U04356,2026-02-19,Canada,iOS,paid_social,45-54,casual
U04357,2026-02-27,United States,iOS,organic,45-54,casual
U04358,2026-01-16,Canada,Android,store_feature,18-24,casual
U04359,2026-02-10,United States,Android,organic,25-34,collector
U04360,2026-02-28,United States,Android,store_feature,55+,competitive
U04361,2026-01-01,United States,Web,store_feature,35-44,collector
U04362,2026-02-17,India,Web,influencer,45-54,collector
U04363,2026-01-30,United States,Android,organic,25-34,competitive
U04364,2026-02-28,Canada,Android,organic,18-24,competitive
U04365,2026-02-04,United Kingdom,iOS,store_feature,35-44,casual
U04366,2026-02-20,Canada,Android,paid_social,18-24,competitive
U04367,2026-01-10,United Kingdom,iOS,paid_social,45-54,competitive
U04368,2026-01-09,United States,Android,paid_social,35-44,competitive
U04369,2026-02-25,Brazil,iOS,organic,25-34,casual
U04370,2026-02-01,Germany,iOS,referral,25-34,competitive
U04371,2026-02-03,Brazil,iOS,influencer,35-44,casual
U04372,2026-01-11,Germany,Android,referral,45-54,competitive
U04373,2026-01-14,United Kingdom,Android,paid_social,25-34,casual
U04374,2026-02-19,Canada,iOS,influencer,35-44,casual
U04375,2026-01-19,United States,Android,referral,18-24,casual
U04376,2026-02-05,United Kingdom,iOS,organic,45-54,competitive
U04377,2026-01-19,United States,Android,referral,35-44,competitive
U04378,2026-01-16,Canada,iOS,organic,18-24,casual
U04379,2026-01-10,Brazil,iOS,organic,35-44,casual
U04380,2026-02-25,United States,Android,paid_social,35-44,casual
U04381,2026-02-26,United States,Android,organic,35-44,casual
U04382,2026-01-07,Brazil,Android,organic,25-34,casual
U04383,2026-01-22,Canada,Android,paid_social,35-44,competitive
U04384,2026-02-03,Japan,Web,organic,45-54,competitive
U04385,2026-01-23,India,iOS,paid_social,25-34,casual
U04386,2026-02-13,India,iOS,organic,18-24,collector
U04387,2026-01-16,United Kingdom,Web,referral,45-54,casual
U04388,2026-01-04,United States,iOS,influencer,35-44,competitive
U04389,2026-01-21,Germany,Android,organic,25-34,casual
U04390,2026-02-05,Germany,iOS,store_feature,45-54,competitive
U04391,2026-01-11,Germany,Android,organic,18-24,casual
U04392,2026-02-18,Canada,iOS,organic,35-44,casual
U04393,2026-01-01,United States,Android,paid_social,25-34,casual
U04394,2026-01-05,United States,Android,organic,18-24,competitive
U04395,2026-01-31,United States,iOS,organic,55+,collector
U04396,2026-01-31,United States,iOS,store_feature,35-44,competitive
U04397,2026-01-18,India,iOS,store_feature,18-24,competitive
U04398,2026-01-16,United States,iOS,influencer,45-54,casual
U04399,2026-01-05,Germany,iOS,influencer,45-54,competitive
U04400,2026-02-09,India,Web,paid_social,35-44,competitive
U04401,2026-01-23,Canada,iOS,organic,18-24,casual
U04402,2026-01-08,United Kingdom,Android,organic,18-24,casual
U04403,2026-01-24,Brazil,Android,paid_social,35-44,casual
U04404,2026-02-26,Canada,iOS,store_feature,45-54,casual
U04405,2026-01-16,United Kingdom,iOS,organic,18-24,casual
U04406,2026-02-23,Japan,Android,organic,25-34,competitive
U04407,2026-01-16,Brazil,Android,paid_social,18-24,competitive
U04408,2026-01-12,Japan,Android,influencer,25-34,casual
U04409,2026-01-16,India,iOS,paid_social,35-44,collector
U04410,2026-01-20,Canada,Android,referral,18-24,competitive
U04411,2026-01-08,Brazil,Web,paid_social,35-44,competitive
U04412,2026-02-05,Germany,Web,paid_social,35-44,collector
U04413,2026-01-21,Brazil,Web,paid_social,25-34,collector
U04414,2026-02-13,Brazil,iOS,store_feature,45-54,casual
U04415,2026-01-30,Brazil,Web,referral,18-24,collector
